dt,train,n,p_pass,ev_mean,real_all,real_pass
2026-06-25,1,13323,0.5938602416873077,-0.2114499594050379,-0.030939340591430664,0.26967117190361023
2026-06-26,1,26610,0.7975948891394212,0.24995169461362984,0.3328060507774353,0.48488283157348633
2026-06-27,1,13661,0.7784935217041212,0.094245723490734,-0.01493274886161089,0.029440423473715782
2026-06-28,1,10101,0.7937827937827938,0.10809172014843657,0.086203433573246,0.22445455193519592
2026-06-29,1,18779,0.6454550295542894,-0.2548700205662676,-0.18934430181980133,0.2795823812484741
2026-06-30,1,17402,0.7540512584760373,0.04743962565203424,0.15310163795948029,0.3485413193702698
2026-07-01,1,11432,0.8661651504548635,0.17103471373278037,0.16012759506702423,0.32048508524894714
2026-07-02,1,22272,0.835308908045977,0.15926344742391674,0.4774917960166931,0.6791794896125793
2026-07-03,1,34381,0.8512841394956516,0.05474745873960459,0.3537611961364746,0.4932824671268463
2026-07-04,1,20796,0.576601269474899,-0.016146602582021847,-0.03748650848865509,0.0052332826890051365
2026-07-05,1,17916,0.6579035498995311,0.024078423435298067,-0.057993657886981964,0.003512263298034668
2026-07-06,1,31882,0.7243272065742425,0.012134729512002996,-0.06102422624826431,0.10214588791131973
2026-07-07,1,34504,0.7110479944354278,0.0832481486598527,0.029077043756842613,0.1955171525478363
2026-07-08,1,40475,0.8449166151945645,0.1878759793691459,0.1214648112654686,0.23230941593647003
2026-07-09,1,28642,0.7201661895119056,0.07165111448640434,0.01013978011906147,0.06625420600175858
2026-07-10,1,23625,0.6639153439153439,0.02574634398288494,-0.053443461656570435,0.009030568413436413
2026-07-11,1,14344,0.8110708310094813,0.07050657026854278,0.002524046692997217,0.010801984928548336
2026-07-12,1,21228,0.896127755794234,0.0986908346723271,0.008650286123156548,0.03067038021981716
2026-07-13,1,31396,0.7263027137214931,0.11238047760500897,0.025062058120965958,0.09244310110807419
2026-07-14,1,30599,0.7961044478577731,0.1056237398490294,-0.05171112343668938,0.049829352647066116
2026-07-15,1,24964,0.6863483416119212,-0.02383806738931543,-0.21397803723812103,-0.02740396559238434
2026-07-16,1,49364,0.7022931691110931,0.06541153293060166,0.028101373463869095,0.12036383152008057
2026-07-17,1,70527,0.694329831128504,0.06939405787703669,0.04498450830578804,0.13134466111660004
2026-07-18,1,63384,0.745251167487063,0.048392404714889085,0.0239567868411541,0.029662514105439186
2026-07-19,1,57394,0.7019549081785552,0.009441944298563687,0.01219057384878397,0.012310448102653027
2026-07-20,1,63639,0.7897358538003425,0.06861455746331258,-0.005469608120620251,0.04691232740879059
2026-07-21,1,71823,0.567561923060858,0.0045314380883421405,-0.01716064289212227,0.043776221573352814
2026-07-22,1,78896,0.603870918677753,0.04644527124138545,0.010614361613988876,0.06541777402162552
2026-07-23,0,102020,0.7374240345030386,0.09426395279262084,0.044397152960300446,0.06332335621118546
2026-07-24,0,91142,0.7161681771301924,0.07261427588708483,0.011120150797069073,0.03777755796909332
2026-07-25,0,99838,0.6805725274945411,0.010065170918044097,0.000246835348661989,0.0018345044227316976
2026-07-26,0,142693,0.24898208041039155,-0.1333434323361467,-0.022039085626602173,-0.0008334084996022284
2026-07-27,0,128378,0.3219866332237611,-0.1394270113874979,-0.0631730705499649,0.02000158466398716
2026-07-28,0,151933,0.2762401848183081,-0.17577958074206285,-0.008730335161089897,0.10146424174308777
2026-07-29,0,117205,0.5265475022396655,-0.03374205364838054,0.05006732791662216,0.1948615163564682
2026-07-30,0,98471,0.5893105584385251,0.00537355372632446,0.07211968302726746,0.16940806806087494
2026-07-31,0,115824,0.43010084265782567,-0.18898874831149173,0.08715290576219559,0.31584861874580383
2026-08-01,0,55556,0.5511735906112751,0.011496164760588507,0.08995244652032852,0.13252362608909607
2026-08-02,0,71196,0.487021742794539,0.010619332407444506,0.08781060576438904,0.13907337188720703
2026-08-03,0,110407,0.5309264811107991,-0.040878919793437496,0.12742605805397034,0.2663942277431488
2026-08-04,0,191388,0.3250987522728698,-0.058087217876684055,0.01753384806215763,0.06319516897201538
2026-08-05,0,115791,0.34253957561468507,-0.0851297118487203,0.09237796068191528,0.2485908567905426
2026-08-06,0,124014,0.35735481477897657,-0.03336814790649592,0.05231146141886711,0.1585104912519455
2026-08-07,0,119033,0.3226080162643973,-0.043459164646794,-0.004495191387832165,0.04170733690261841
2026-08-08,0,49459,0.2288360055803797,-0.03566011798864431,0.01915266178548336,0.020896168425679207
2026-08-09,0,22551,0.17617843998048868,-0.06644263040563023,0.040516987442970276,0.1301547884941101
2026-08-10,0,119827,0.2944328072971868,-0.05346208422726793,-0.011076431721448898,0.036381445825099945
