ts,open,high,low,close,volume,dtm,symbol
1777248000,1253000.0,1288000.0,1249000.0,1284000.0,0,2026-04-27T00:00:00.000000,000660.KS
1777251600,1284000.0,1295000.0,1281000.0,1294000.0,638332,2026-04-27T01:00:00.000000,000660.KS
1777255200,1294500.0,1300000.0,1292000.0,1299000.0,307920,2026-04-27T02:00:00.000000,000660.KS
1777258800,1299000.0,1314000.0,1296000.0,1314000.0,386228,2026-04-27T03:00:00.000000,000660.KS
1777262400,1313000.0,1317000.0,1301000.0,1306000.0,426316,2026-04-27T04:00:00.000000,000660.KS
1777266000,1305500.0,1310000.0,1286000.0,1290000.0,593478,2026-04-27T05:00:00.000000,000660.KS
1777269600,1289000.0,1293000.0,1286000.0,1292000.0,0,2026-04-27T06:00:00.000000,000660.KS
1777334400,1313000.0,1324000.0,1296000.0,1324000.0,919066,2026-04-28T00:00:00.000000,000660.KS
1777338000,1324000.0,1328000.0,1311000.0,1311500.0,408766,2026-04-28T01:00:00.000000,000660.KS
1777341600,1311000.0,1320000.0,1303000.0,1304000.0,435042,2026-04-28T02:00:00.000000,000660.KS
1777345200,1303000.0,1316000.0,1301000.0,1313000.0,212859,2026-04-28T03:00:00.000000,000660.KS
1777348800,1313000.0,1317000.0,1309000.0,1310000.0,200516,2026-04-28T04:00:00.000000,000660.KS
1777352400,1309000.0,1313500.0,1301000.0,1306000.0,321383,2026-04-28T05:00:00.000000,000660.KS
1777356000,1306000.0,1307000.0,1300000.0,1300000.0,0,2026-04-28T06:00:00.000000,000660.KS
1777420800,1284000.0,1317000.0,1281000.0,1303000.0,907956,2026-04-29T00:00:00.000000,000660.KS
1777424400,1302000.0,1306000.0,1291000.0,1303000.0,446842,2026-04-29T01:00:00.000000,000660.KS
1777428000,1303000.0,1305000.0,1291000.0,1296000.0,230904,2026-04-29T02:00:00.000000,000660.KS
1777431600,1296000.0,1303000.0,1296000.0,1300000.0,155015,2026-04-29T03:00:00.000000,000660.KS
1777435200,1300000.0,1307000.0,1292000.0,1293000.0,382144,2026-04-29T04:00:00.000000,000660.KS
1777438800,1293000.0,1296000.0,1285000.0,1293000.0,398433,2026-04-29T05:00:00.000000,000660.KS
1777442400,1293000.0,1295000.0,1291000.0,1293000.0,0,2026-04-29T06:00:00.000000,000660.KS
1777507200,1316000.0,1325000.0,1306000.0,1309000.0,980194,2026-04-30T00:00:00.000000,000660.KS
1777510800,1310000.0,1313000.0,1300000.0,1312000.0,395814,2026-04-30T01:00:00.000000,000660.KS
1777514400,1313000.0,1315000.0,1301000.0,1307000.0,341128,2026-04-30T02:00:00.000000,000660.KS
1777518000,1306000.0,1309000.0,1302000.0,1306000.0,180803,2026-04-30T03:00:00.000000,000660.KS
1777521600,1305000.0,1306000.0,1291000.0,1292000.0,418239,2026-04-30T04:00:00.000000,000660.KS
1777525200,1291000.0,1300000.0,1291000.0,1294000.0,315792,2026-04-30T05:00:00.000000,000660.KS
1777528800,1294000.0,1294000.0,1286000.0,1286000.0,1138166,2026-04-30T06:00:00.000000,000660.KS
1777852800,1339000.0,1364000.0,1333000.0,1361000.0,0,2026-05-04T00:00:00.000000,000660.KS
1777856400,1362000.0,1404000.0,1359000.0,1404000.0,925838,2026-05-04T01:00:00.000000,000660.KS
1777860000,1404000.0,1444000.0,1393000.0,1426000.0,950653,2026-05-04T02:00:00.000000,000660.KS
1777863600,1426000.0,1440000.0,1419500.0,1439000.0,556399,2026-05-04T03:00:00.000000,000660.KS
1777867200,1439000.0,1440000.0,1427000.0,1428000.0,419076,2026-05-04T04:00:00.000000,000660.KS
1777870800,1428000.0,1444000.0,1424000.0,1442000.0,567770,2026-05-04T05:00:00.000000,000660.KS
1777874400,1442000.0,1450000.0,1440000.0,1447000.0,1258733,2026-05-04T06:00:00.000000,000660.KS
1778025600,1590000.0,1601000.0,1557000.0,1587000.0,0,2026-05-06T00:00:00.000000,000660.KS
1778029200,1587000.0,1598000.0,1578000.0,1595500.0,738677,2026-05-06T01:00:00.000000,000660.KS
1778032800,1596000.0,1598000.0,1587000.0,1591000.0,491948,2026-05-06T02:00:00.000000,000660.KS
1778036400,1592000.0,1602000.0,1588000.0,1593000.0,504823,2026-05-06T03:00:00.000000,000660.KS
1778040000,1592000.0,1607000.0,1592000.0,1598000.0,502210,2026-05-06T04:00:00.000000,000660.KS
1778043600,1598000.0,1612000.0,1594000.0,1609000.0,698969,2026-05-06T05:00:00.000000,000660.KS
1778047200,1610000.0,1614000.0,1588000.0,1601000.0,0,2026-05-06T06:00:00.000000,000660.KS
1778112000,1622000.0,1648000.0,1567000.0,1577000.0,2129792,2026-05-07T00:00:00.000000,000660.KS
1778115600,1576000.0,1605000.0,1567000.0,1604000.0,753616,2026-05-07T01:00:00.000000,000660.KS
1778119200,1604000.0,1624000.0,1601000.0,1610000.0,432123,2026-05-07T02:00:00.000000,000660.KS
1778122800,1609000.0,1619000.0,1596000.0,1609000.0,374951,2026-05-07T03:00:00.000000,000660.KS
1778126400,1609000.0,1618000.0,1604000.0,1612000.0,310977,2026-05-07T04:00:00.000000,000660.KS
1778130000,1612000.0,1665000.0,1612000.0,1656000.0,867954,2026-05-07T05:00:00.000000,000660.KS
1778133600,1656000.0,1659000.0,1601000.0,1654000.0,0,2026-05-07T06:00:00.000000,000660.KS
1778198400,1591000.0,1652000.0,1591000.0,1652000.0,1188304,2026-05-08T00:00:00.000000,000660.KS
1778202000,1652000.0,1662000.0,1628000.0,1630500.0,653278,2026-05-08T01:00:00.000000,000660.KS
1778205600,1630500.0,1640000.0,1620000.0,1637000.0,386931,2026-05-08T02:00:00.000000,000660.KS
1778209200,1637000.0,1645000.0,1630000.0,1639000.0,280039,2026-05-08T03:00:00.000000,000660.KS
1778212800,1639000.0,1647000.0,1631000.0,1644500.0,276007,2026-05-08T04:00:00.000000,000660.KS
1778216400,1645000.0,1684000.0,1644000.0,1676000.0,674703,2026-05-08T05:00:00.000000,000660.KS
1778220000,1675000.0,1689000.0,1672000.0,1686000.0,1120646,2026-05-08T06:00:00.000000,000660.KS
1778457600,1833000.0,1900000.0,1826000.0,1868000.0,0,2026-05-11T00:00:00.000000,000660.KS
1778461200,1869000.0,1900000.0,1840000.0,1894000.0,1028561,2026-05-11T01:00:00.000000,000660.KS
1778464800,1894000.0,1895000.0,1870000.0,1877000.0,540000,2026-05-11T02:00:00.000000,000660.KS
1778468400,1877000.0,1894000.0,1866000.0,1893000.0,445965,2026-05-11T03:00:00.000000,000660.KS
1778472000,1893000.0,1920000.0,1884000.0,1912000.0,748324,2026-05-11T04:00:00.000000,000660.KS
1778475600,1911000.0,1949000.0,1903000.0,1904000.0,1204175,2026-05-11T05:00:00.000000,000660.KS
1778479200,1904000.0,1906000.0,1875000.0,1880000.0,0,2026-05-11T06:00:00.000000,000660.KS
1778544000,1944000.0,1967000.0,1910000.0,1937000.0,1945070,2026-05-12T00:00:00.000000,000660.KS
1778547600,1937000.0,1945000.0,1804000.0,1848000.0,2573064,2026-05-12T01:00:00.000000,000660.KS
1778551200,1848000.0,1928000.0,1840000.0,1925000.0,1013553,2026-05-12T02:00:00.000000,000660.KS
1778554800,1925000.0,1928000.0,1873000.0,1875000.0,628670,2026-05-12T03:00:00.000000,000660.KS
1778558400,1874000.0,1892000.0,1837000.0,1838000.0,755503,2026-05-12T04:00:00.000000,000660.KS
1778562000,1848000.0,1862000.0,1818000.0,1844000.0,1145893,2026-05-12T05:00:00.000000,000660.KS
1778565600,1844500.0,1865000.0,1835000.0,1835000.0,0,2026-05-12T06:00:00.000000,000660.KS
1778630400,1781000.0,1847000.0,1781000.0,1846000.0,1791549,2026-05-13T00:00:00.000000,000660.KS
1778634000,1846000.0,1920000.0,1841000.0,1897500.0,1292151,2026-05-13T01:00:00.000000,000660.KS
1778637600,1898000.0,1930000.0,1888000.0,1914000.0,626501,2026-05-13T02:00:00.000000,000660.KS
1778641200,1914000.0,1933000.0,1910000.0,1932000.0,432713,2026-05-13T03:00:00.000000,000660.KS
1778644800,1932000.0,1973000.0,1930000.0,1962000.0,947937,2026-05-13T04:00:00.000000,000660.KS
1778648400,1963000.0,1987000.0,1956000.0,1985000.0,876203,2026-05-13T05:00:00.000000,000660.KS
1778652000,1986000.0,1990000.0,1976000.0,1976000.0,0,2026-05-13T06:00:00.000000,000660.KS
1778716800,1976000.0,1994000.0,1945000.0,1989000.0,1673017,2026-05-14T00:00:00.000000,000660.KS
1778720400,1988000.0,1990000.0,1957000.0,1958000.0,755269,2026-05-14T01:00:00.000000,000660.KS
1778724000,1958000.0,1976000.0,1950000.0,1952000.0,514931,2026-05-14T02:00:00.000000,000660.KS
1778727600,1952000.0,1965000.0,1940000.0,1946000.0,401580,2026-05-14T03:00:00.000000,000660.KS
1778731200,1946000.0,1966000.0,1937000.0,1950000.0,433483,2026-05-14T04:00:00.000000,000660.KS
1778734800,1949000.0,1956000.0,1938000.0,1953000.0,474736,2026-05-14T05:00:00.000000,000660.KS
1778738400,1953000.0,1972000.0,1951000.0,1970000.0,0,2026-05-14T06:00:00.000000,000660.KS
1778803200,1950000.0,1995000.0,1945000.0,1968000.0,1216897,2026-05-15T00:00:00.000000,000660.KS
1778806800,1968000.0,1972000.0,1893000.0,1895000.0,756532,2026-05-15T01:00:00.000000,000660.KS
1778810400,1895000.0,1922000.0,1874000.0,1904000.0,1078598,2026-05-15T02:00:00.000000,000660.KS
1778814000,1904000.0,1908000.0,1891000.0,1891000.0,434774,2026-05-15T03:00:00.000000,000660.KS
1778817600,1891000.0,1892000.0,1831000.0,1833000.0,1087533,2026-05-15T04:00:00.000000,000660.KS
1778821200,1833000.0,1862000.0,1797000.0,1799000.0,1334621,2026-05-15T05:00:00.000000,000660.KS
1778824800,1799000.0,1841000.0,1789000.0,1819000.0,1926709,2026-05-15T06:00:00.000000,000660.KS
1779062400,1780000.0,1819000.0,1731000.0,1819000.0,0,2026-05-18T00:00:00.000000,000660.KS
1779066000,1819000.0,1857000.0,1797000.0,1840000.0,1103149,2026-05-18T01:00:00.000000,000660.KS
1779069600,1840000.0,1897000.0,1830000.0,1854000.0,843273,2026-05-18T02:00:00.000000,000660.KS
1779073200,1854000.0,1870000.0,1836000.0,1848000.0,508338,2026-05-18T03:00:00.000000,000660.KS
1779076800,1849000.0,1864000.0,1828000.0,1839000.0,432274,2026-05-18T04:00:00.000000,000660.KS
1779080400,1839000.0,1850000.0,1812000.0,1837000.0,530496,2026-05-18T05:00:00.000000,000660.KS
1779084000,1838000.0,1854000.0,1819000.0,1840000.0,0,2026-05-18T06:00:00.000000,000660.KS
1779148800,1791000.0,1823000.0,1786000.0,1786000.0,940310,2026-05-19T00:00:00.000000,000660.KS
1779152400,1786000.0,1800000.0,1752000.0,1754000.0,736532,2026-05-19T01:00:00.000000,000660.KS
1779156000,1754000.0,1778000.0,1740000.0,1775000.0,620586,2026-05-19T02:00:00.000000,000660.KS
1779159600,1775000.0,1801000.0,1767000.0,1782000.0,426939,2026-05-19T03:00:00.000000,000660.KS
1779163200,1782000.0,1782000.0,1743000.0,1751000.0,528269,2026-05-19T04:00:00.000000,000660.KS
1779166800,1751000.0,1774000.0,1750000.0,1769000.0,633167,2026-05-19T05:00:00.000000,000660.KS
1779170400,1769000.0,1771000.0,1745000.0,1745000.0,0,2026-05-19T06:00:00.000000,000660.KS
1779235200,1743000.0,1758000.0,1690000.0,1716000.0,1788423,2026-05-20T00:00:00.000000,000660.KS
1779238800,1716000.0,1753000.0,1710000.0,1740000.0,644295,2026-05-20T01:00:00.000000,000660.KS
1779242400,1740000.0,1778000.0,1713000.0,1749500.0,1162645,2026-05-20T02:00:00.000000,000660.KS
1779246000,1750000.0,1763000.0,1736000.0,1742000.0,487916,2026-05-20T03:00:00.000000,000660.KS
1779249600,1743000.0,1760000.0,1734000.0,1737000.0,397433,2026-05-20T04:00:00.000000,000660.KS
1779253200,1737000.0,1752000.0,1734000.0,1747000.0,382551,2026-05-20T05:00:00.000000,000660.KS
1779256800,1746000.0,1760000.0,1745000.0,1745000.0,0,2026-05-20T06:00:00.000000,000660.KS
1779321600,1801000.0,1886000.0,1796000.0,1880000.0,1277653,2026-05-21T00:00:00.000000,000660.KS
1779325200,1880000.0,1914000.0,1873000.0,1899000.0,999464,2026-05-21T01:00:00.000000,000660.KS
1779328800,1899000.0,1954000.0,1899000.0,1935000.0,802511,2026-05-21T02:00:00.000000,000660.KS
1779332400,1935000.0,1950000.0,1930000.0,1937000.0,411895,2026-05-21T03:00:00.000000,000660.KS
1779336000,1937000.0,1946000.0,1934000.0,1940000.0,368922,2026-05-21T04:00:00.000000,000660.KS
1779339600,1940000.0,1950000.0,1936000.0,1948000.0,518579,2026-05-21T05:00:00.000000,000660.KS
