feature,target,n,n_days,d1,d10,spread_bp,se_bp,t,monotone_rho,max_dec_share,n_dec_pop
iid0,fwd_mid_100ms,345339,20,0.0012611403359227484,-0.003891512820544799,-0.005097538826564623,0.0027521261004851733,-1.8522184814373062,-0.5878787878787878,0.1002493202331622,10
iid0,fwd_micro_100ms,345339,20,-0.00008705426543109785,-0.0026552805926360664,-0.0023380981759630317,0.006232679308912316,-0.3751353246459684,-0.34545454545454546,0.1002493202331622,10
iid0,fwd_mid_300ms,345339,20,0.005343512840855909,-0.002313658608354853,-0.007694724717621665,0.005472256022863237,-1.4061339026304494,-0.29696969696969694,0.1002493202331622,10
iid0,fwd_micro_300ms,345339,20,0.0025673676435886577,0.00003705851735885964,-0.002455444681839257,0.007021114963788032,-0.34972289935479073,-0.35757575757575755,0.1002493202331622,10
iid0,fwd_mid_500ms,345339,20,0.004850363361230574,-0.006789805238663685,-0.011688296042527597,0.007135785862661255,-1.6379830151136998,-0.7696969696969697,0.1002493202331622,10
iid0,fwd_micro_500ms,345339,20,0.002908390832874094,-0.007694517793004584,-0.01002271489280143,0.010428782278271112,-0.961062818780315,-0.7333333333333332,0.1002493202331622,10
iid0,fwd_mid_1s,345339,20,-0.0054312670333630485,-0.007643477907375116,-0.002800371760340812,0.013622416540422698,-0.2055708509595991,-0.41818181818181815,0.1002493202331622,10
iid0,fwd_micro_1s,345339,20,0.0010119138211424365,-0.0013696602049121222,-0.0025027285598002227,0.014442761242383612,-0.17328601628168827,-0.4424242424242424,0.1002493202331622,10
iid0,fwd_mid_3s,345339,20,0.034888474722064446,0.015154205320189542,-0.020873541474559915,0.022340588653623466,-0.934332653368755,-0.406060606060606,0.1002493202331622,10
iid0,fwd_micro_3s,345339,20,0.03944861815682863,0.020322451878091372,-0.019658905621556904,0.022061461675676686,-0.8910971498879124,-0.5636363636363636,0.1002493202331622,10
iid0,fwd_mid_5s,345339,20,0.05423406985799209,0.030713515145360575,-0.0249166601971664,0.0316620149485895,-0.7869575021559518,-0.33333333333333326,0.1002493202331622,10
iid0,fwd_micro_5s,345339,20,0.051917809139949,0.031398506939752165,-0.021791421337056843,0.030529591429133234,-0.7137803133605684,-0.49090909090909085,0.1002493202331622,10
iid0,fwd_mid_10s,345339,20,0.07252444200563547,0.039803575673001405,-0.03459407102228328,0.04160759705233776,-0.8314364076052688,-0.3939393939393939,0.1002493202331622,10
iid0,fwd_micro_10s,345339,20,0.08218957352812545,0.043393710030346824,-0.04062810689590662,0.04413665818277987,-0.920507092486623,-0.32121212121212117,0.1002493202331622,10
iid0,fwd_mid_30s,345339,20,0.08995242651534961,0.07215855712599958,-0.021737448292724525,0.06966526680889172,-0.31202705865399866,-0.38181818181818183,0.1002493202331622,10
iid0,fwd_micro_30s,345339,20,0.10188304119437094,0.0713455335231906,-0.03404674890056535,0.06890232050179307,-0.49413065703178083,-0.4424242424242424,0.1002493202331622,10
iid0,fwd_mid_60s,345339,20,0.12956456152209492,0.054068363941505965,-0.07979092161301697,0.11987502205500286,-0.6656175760819139,-0.49090909090909085,0.1002493202331622,10
iid0,fwd_micro_60s,345339,20,0.13017099718619374,0.055204540562550204,-0.07908282499149202,0.116896114870497,-0.6765222700438221,-0.49090909090909085,0.1002493202331622,10
iid1,fwd_mid_100ms,345339,20,-0.0005872307499688329,-0.0008134555437253791,-0.00022494637960507246,0.003464212204791035,-0.06493435341344554,0.18787878787878787,0.1003159214568873,10
iid1,fwd_micro_100ms,345339,20,-0.0001982067216083606,0.0022109652205021635,0.002461111657683343,0.006011646259143903,0.40939063138319465,0.38181818181818183,0.1003159214568873,10
iid1,fwd_mid_300ms,345339,20,0.0035931053988459655,-0.0033991447745403314,-0.0069657542865085645,0.007228837924135717,-0.9636063720907664,0.05454545454545454,0.1003159214568873,10
iid1,fwd_micro_300ms,345339,20,-0.0023233267338558456,-0.006126609757624647,-0.0034365026846007265,0.010057939153524037,-0.3416706575915869,0.10303030303030303,0.1003159214568873,10
iid1,fwd_mid_500ms,345339,20,-0.00005267772514071437,-0.0025178400558416598,-0.002381908153191117,0.009637622229271713,-0.24714686844195916,-0.309090909090909,0.1003159214568873,10
iid1,fwd_micro_500ms,345339,20,-0.00017670875317786285,-0.0016186711964873896,-0.0013182010649725841,0.013777198510716604,-0.0956799064735273,0.17575757575757575,0.1003159214568873,10
iid1,fwd_mid_1s,345339,20,-0.0012339130891765343,-0.006799063397843738,-0.005398224998463494,0.014450277108924568,-0.37357242063749224,-0.2606060606060606,0.1003159214568873,10
iid1,fwd_micro_1s,345339,20,0.001968897880978438,-0.0009539084558464853,-0.0027878483544098807,0.01590727048488363,-0.17525623626373354,-0.709090909090909,0.1003159214568873,10
iid1,fwd_mid_3s,345339,20,0.0149657657296837,0.000986630784199094,-0.01283635769159323,0.022642784228748082,-0.5669072125545291,-0.28484848484848485,0.1003159214568873,10
iid1,fwd_micro_3s,345339,20,0.018433322151525364,0.0006295168204565265,-0.016934114735438113,0.024770323597204037,-0.6836452769373412,-0.41818181818181815,0.1003159214568873,10
iid1,fwd_mid_5s,345339,20,0.018246792816584874,-0.007826946801515985,-0.025616549299902664,0.02954485915228614,-0.8670391409843796,-0.5030303030303029,0.1003159214568873,10
iid1,fwd_micro_5s,345339,20,0.013207387514164483,-0.015318549891807417,-0.028054231374868278,0.03190241557427532,-0.879376400497082,-0.3696969696969697,0.1003159214568873,10
iid1,fwd_mid_10s,345339,20,0.030990737744252112,-0.0005641370445494727,-0.029923788102867065,0.03658073285339256,-0.8180204651119197,-0.11515151515151514,0.1003159214568873,10
iid1,fwd_micro_10s,345339,20,0.032449589126724174,-0.010030165665094322,-0.04052400775819379,0.0385891072846384,-1.0501411048274143,-0.2121212121212121,0.1003159214568873,10
iid1,fwd_mid_30s,345339,20,0.06837369699933468,0.0734706126018322,0.008103746619240732,0.0709479736973791,0.11422097343902148,0.6484848484848483,0.1003159214568873,10
iid1,fwd_micro_30s,345339,20,0.06521448314954506,0.0678659476552495,0.0061465371349756145,0.0737845879524778,0.08330380782141651,0.6363636363636362,0.1003159214568873,10
iid1,fwd_mid_60s,345339,20,0.16553795154090303,0.08329012742736178,-0.07482627155372824,0.08906230497083514,-0.8401564677472841,0.13939393939393938,0.1003159214568873,10
iid1,fwd_micro_60s,345339,20,0.16639539525619668,0.08747817076228565,-0.07126534550537407,0.09010541131228693,-0.7909108284116584,0.13939393939393938,0.1003159214568873,10
iid2,fwd_mid_100ms,345339,20,-0.001143866815093632,5.331834857138056e-6,0.0011259273872842085,0.0036500277351480775,0.3084709128213051,-0.2121212121212121,0.10021746747398932,10
iid2,fwd_micro_100ms,345339,20,0.0005202928623820236,0.00282776961588651,0.0024841568097728486,0.005452668399623863,0.4555855276187731,-0.18787878787878787,0.10021746747398932,10
iid2,fwd_mid_300ms,345339,20,-0.0040472983236484175,-0.0009247843471928489,0.003130640072271991,0.004698072529599907,0.6663669095246173,0.33333333333333326,0.10021746747398932,10
iid2,fwd_micro_300ms,345339,20,-0.0073769687822173285,0.0035084619345944566,0.011150372407515015,0.008497844583214976,1.312141249269178,0.38181818181818183,0.10021746747398932,10
iid2,fwd_mid_500ms,345339,20,-0.003481540010179149,-0.007451965891928567,-0.004081816960230087,0.005679645530421576,-0.7186745965689008,-0.2727272727272727,0.10021746747398932,10
iid2,fwd_micro_500ms,345339,20,-0.009756805260974681,-0.005151978155825147,0.004530830451006192,0.00897123428996696,0.5050398088558757,-0.06666666666666665,0.10021746747398932,10
iid2,fwd_mid_1s,345339,20,-0.0009492959275376377,-0.004381808957549882,-0.0034726333013261656,0.008576774026217973,-0.40488804889936725,-0.13939393939393938,0.10021746747398932,10
iid2,fwd_micro_1s,345339,20,0.012740004689084134,0.00810500209678719,-0.004648131502854515,0.009644708756314261,-0.48193591121260615,-0.04242424242424241,0.10021746747398932,10
iid2,fwd_mid_3s,345339,20,-0.0003718732196822384,-0.005737184371918377,-0.005008161928694344,0.015038753437192767,-0.3330170914504468,0.10303030303030303,0.10021746747398932,10
iid2,fwd_micro_3s,345339,20,0.00620976581561785,0.007209718135077244,0.000618588965870373,0.01533435530069385,0.04034006997623064,0.3939393939393939,0.10021746747398932,10
iid2,fwd_mid_5s,345339,20,0.0023787088648348433,-0.007612807354420908,-0.010123255687471315,0.025779839443283156,-0.39268109911013793,0.11515151515151514,0.10021746747398932,10
iid2,fwd_micro_5s,345339,20,0.008141750773191654,-0.001983702696351931,-0.010248470011253156,0.02859589079936543,-0.35838960510649936,-0.12727272727272726,0.10021746747398932,10
iid2,fwd_mid_10s,345339,20,-0.015624449719873507,-0.01729231835958225,-0.0008938286150692615,0.05445603131578124,-0.016413767097460733,0.16363636363636364,0.10021746747398932,10
iid2,fwd_micro_10s,345339,20,-0.011365236203118991,-0.010890726039763321,0.0016464900780339693,0.054547966090584994,0.03018426159647691,0.18787878787878787,0.10021746747398932,10
iid2,fwd_mid_30s,345339,20,0.028751246014211196,-0.005086772066696374,-0.032682933415382906,0.07589707906668959,-0.4306217553730219,-0.22424242424242422,0.10021746747398932,10
iid2,fwd_micro_30s,345339,20,0.03516911399365826,-0.014039541790791643,-0.04765142851882045,0.08041480392032857,-0.5925703501811852,-0.11515151515151514,0.10021746747398932,10
iid2,fwd_mid_60s,345339,20,0.12131856369845492,-0.010409348093278814,-0.13103471861483276,0.12115318328882875,-1.0815623251305455,-0.4424242424242424,0.10021746747398932,10
